KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_im4tSS0,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_UOueSKS,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 5 (Commander).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]КПК (F1)[/b], чтобы подтвердить переход на 5 ранг (Коммандер).[-][/c]",,,,,,,,
pda_ImCsE4q,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_OCqpCOc,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 5 - Commander[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 5-го - Коммандер[-][/c]",,,,,,,,
pda_iu80q4W,[b][c][00ffff]Sub-Class: Marksman - Level 5[-][/c][/b],,,,,,,, [b][c][00ffff]Подкласс: Стрелок — Уровень 5[-][/c][/b],,,,,,,,
pda_uKKHg4O,"[b][c][00ffff]Sub-Class: Marksman - Level 5 (Commander)[-][/c][/b]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,"[b][c][00ffff]Подкласс: Стрелок - Уровень 5 (Коммандер)[-][/c][/b]\n\n[c][ffffff]Вы достигли наивысшего доступного звания в силах безопасности Коммандеру UCH[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Поздравляем, Коммандер.[-][/c]\n[c][ffffff]Выше этого звания больше нет, но благодаря вашему упорству и долгу Верховное командование дало вам возможность попытаться достичь еще более высокого звания с подКласс элитного подразделения сил безопасности.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Достигнут максимальный ранг![-][/c][/b]",,,,,,,,
pda_mSqiWee,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,, [b][c][00ff00]Поздравляем[-][/c][/b],,,,,,,,
pda_CCu44i4,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,," [b][c][ffff00]Максимальный ранг достигнут![-][/c][/b]\n[c][ffffff]На мгновение откроется меню статистики, и в нем вы сможете выбрать сабвуфер -Класс.[-][/c]",,,,,,,,
pda_EKeGie9,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,, [b][c][ffffff]Силы безопасности - командующий[-][/c][/b],,,,,,,,
pda_CmKOiCq,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,[c][ff0000]Достигнут максимальный ранг![-][/c],,,,,,,,
pda_mqC2uWi,[b][c][ffff00]Sub-Class: Specialist - Level 5[-][/c][/b],,,,,,,, [b][c][ffff00]Подкласс: Специалист - Уровень 5[-][/c][/b],,,,,,,,
pda_uKgC4eK,"[b][c][ffff00]Sub-Class: Specialist - Level 5 (Commander)[-][/c][/b]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,"[b][c][ffff00]Подкласс: Специалист - Уровень 5 (Коммандер)[-][/c][/b]\n\n[c][ffffff]Вы достигли наивысшего доступного звания в силах безопасности Коммандеру UCH[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Поздравляем, Коммандер.[-][/c]\n[c][ffffff]Выше этого звания больше нет, но благодаря вашему упорству и долгу Верховное командование дало вам возможность попытаться достичь еще более высокого звания с подКласс элитного подразделения сил безопасности.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Достигнут максимальный ранг![-][/c][/b]",,,,,,,,
pda_CaaOmSK,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,, [b][c][00ff00]Поздравляем[-][/c][/b],,,,,,,,
pda_8q04Y4O,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,," [b][c][ffff00]Максимальный ранг достигнут![-][/c][/b]\n[c][ffffff]На мгновение откроется меню статистики, и в нем вы сможете выбрать сабвуфер -Класс.[-][/c]",,,,,,,,
pda_CumueOO,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,, [b][c][ffffff]Силы безопасности - командующий[-][/c][/b],,,,,,,,
pda_iqSGWS8,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,[c][ff0000]Достигнут максимальный ранг![-][/c],,,,,,,,
pda_eGiWKq0,[b][c][ffff00]Sub-Class: Specialist - Level 4[-][/c][/b],,,,,,,, [b][c][ffff00]Подкласс: Специалист - Уровень 4[-][/c][/b],,,,,,,,
pda_84P8mWK,[b][c][ffff00]Sub-Class: Specialist - Level 4 (Lieutenant)[-][/c][/b]\n\n[c][ffffff]Congratulations on holding both the title of UCH Commander and Lieutenant of the UCH Security Forces. There are few in the UCH Navy that have achieved such levels of recognition.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]But it's not enough... There is still more work to do.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Destroy the core of 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,[b][c][ffff00]Подкласс: Специалист 4 уровня (лейтенант)[-][/c][/b]\n\n[c][ffffff]Поздравляем с присвоением звания Коммандер UCH и лейтенант сил безопасности UCH. На флоте UCH мало кто добился такого уровня признания.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Но этого недостаточно. .. Еще многое предстоит сделать.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b] [c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Уничтожить ядро 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c],,,,,,,,
pda_KK0eue4,[b][c][ffffff]Firestorm[-][/c][/b],,,,,,,, [b][c][ffffff]Огненный шторм[-][/c][/b],,,,,,,,
pda_84qQciO,[b][c][ff0000]Destroy the cores of 20 Zirax Bases[-][/c][/b],,,,,,,, [b][c][ff0000]Уничтожьте ядра 20 баз Zirax[-][/c][/b],,,,,,,,
pda_qSimWOO,"The galaxy is still not a safe place for the UCH to come out of hiding into.\nIt's up to you to fill every bunker and base with fire and give every drone a plasma shell to remember you by. Leave nothing in your wake but ashes and a safe place for the UCH and it's allies to occupy.\n\n[b][c][00ff00]Applies only to ground-based bases belonging to either the Zirax Empire or one of the many houses that make it up.[-][/c][/b]\n[c][ff0000][b]Does not include spacestations, defense towers or bases on the low-level starting planets.[/b][-][/c]\n[c][ff0000][b]Cores must be destroyed by hand.[/b][-][/c]",,,,,,,,"Галактика по-прежнему не является безопасным местом, где UCH может выйти из укрытия.\nТы должен наполнить огнем каждый бункер и базу и дать каждому дрону плазменный снаряд, чтобы помнить о тебе. Не оставляйте после себя ничего, кроме пепла и безопасного места для ЭКЗ и его союзников.\n\n[b][c][00ff00]Применимо только к наземным базам, принадлежащим либо Империи Zirax, либо одному из много домов, из которых он состоит.[-][/c][/b]\n[c][ff0000][b]Не включает космические станции, защитные башни или базы на низкоуровневых стартовых планетах.[/b] [-][/c]\n[c][ff0000][b]Ядра должны быть уничтожены вручную.[/b][-][/c]",,,,,,,,
pda_iQCmSiK,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_O87iiu0,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 5 (Commander).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]КПК (F1)[/b], чтобы подтвердить переход на 5 ранг (Коммандер).[-][/c]",,,,,,,,
pda_8e84aOq,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_GCmq8a4,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 5 - Commander[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 5-го - Коммандер[-][/c]",,,,,,,,
pda_OJSOmUY,[b][c][ffff00]Sub-Class: Specialist - Level 3[-][/c][/b],,,,,,,, [b][c][ffff00]Подкласс: Специалист - Уровень 3[-][/c][/b],,,,,,,,
pda_q4OOu3a,"[b][c][ffff00]Sub-Class: Specialist - Level 3 (Ensign)[-][/c][/b]\n\n[c][ffffff]You're now an expert in incendiary and plasma weapons, b[-][/c][c][ffffff]ut now the zirax have gotten wise to the effectiveness of flamethrower weapons and are training and arming their own flamethrower squads.[-][/c]\n[c][ffffff]You need to put a stop to their plans and show them you're the best there is.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 50[-][/c][/b][c][ffffff] Flamethrower Zirax[-][/c]\n[c][ffffff]Use any Flamethrower, Plasma Cannon or Plasma Rifle[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,"[b][c][ffff00]Подкласс: Специалист - Уровень 3 (прапорщик)[-][/c][/b]\n\n[c][ffffff]Теперь вы эксперт в зажигательных и плазменное оружие, b[-][/c][c][ffffff]но теперь Zirax узнали об эффективности огнеметного оружия и тренируют и вооружают свои огнеметные отряды.[-][/c]\n[c][ffffff]Тебе нужно положить конец их планам и показать им, что ты лучший.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Убить 50 [-][/c][/b][c][ffffff] Огнемет Zirax[-][/c]\n[c][ffffff]Используйте любой огнемет, плазменную пушку или плазменную винтовку[-][/c] \n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_ubqmVeu,[b][c][ffffff]Firebat[-][/c][/b],,,,,,,, [b][c][ffffff]Firebat[-][/c][/b],,,,,,,,
pda_SaKWuXm,[b][c][ff0000]Kill 50 Flamethrower or Plasma Zirax[-][/c][/b],,,,,,,, [b][c][ff0000]Убить 50 огнеметом или плазменным Zirax[-][/c][/b],,,,,,,,
pda_KmW6qO0,The zirax have gotten wise to the effectiveness of Flamethrowers in combat and have started arming and training their troops in their use.\nIt's time to put a stop to their plans before everyone is walking around with a dope-ass flamethrower.\n\n[c][ff0000][b]Flamethrower and Plasma Zirax can be found as ground patrols or in many Xenu and Epsilon bases and some spacestations.[/b][-][/c],,,,,,,,"Ziraxы узнали об эффективности огнеметов в бою и начали вооружать и обучать свои войска их использованию.\nПришло время положить конец их планам, пока все вокруг не разгуливали с офигенными огнеметами.\n\n [c][ff0000][b]Огнемет и Плазменный Zirax можно найти в составе наземных патрулей или на многих базах Xenu и Epsilon, а также на некоторых космических станциях.[/b][-][/c]",,,,,,,,
pda_VCaeWbm,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_i08KiWe,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 4 (Lieutenant).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить переход на ранг 4 (лейтенант).[-][/c]",,,,,,,,
pda_euKuOm4,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_KdGaiOG,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 4 - Lieutenant[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 4 – лейтенант[-][/c]",,,,,,,,
pda_C8iWebi,[b][c][ffff00]Sub-Class: Specialist - Level 1[-][/c][/b],,,,,,,, [b][c][ffff00]Подкласс: Специалист - Уровень 1[-][/c][/b],,,,,,,,
pda_8aGi8AC,"[b][c][ffff00]Sub-Class: Specialist - Level 1 (Recruit)[-][/c][/b]\n\n[c][ffffff]You've already mastered your first class role, but you're a comparative novice when it comes to weapons and tools outside your current field of expertise.[-][/c]\n[c][ffffff]Just like before, you'll need to start from the ground up only harder.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 100[-][/c][/b][c][ffffff] Zirax Troopers (any kind)[-][/c]\n[c][ffffff]Use any Flamethrower, Plasma Cannon or Plasma Rifle[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,"[b][c][ffff00]Подкласс: Специалист - Уровень 1 (Рекрут)[-][/c][/b]\n\n[c][ffffff]Вы уже освоили роль первого Класса , но вы относительный новичок, когда дело доходит до оружия и инструментов, выходящих за рамки вашей текущей области знаний.[-][/c]\n[c][ffffff]Как и раньше, вам нужно начинать с земли только сильнее.[-][/c]\n\n[b][c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Убейте 100[-][/c][/b][c][ffffff] Zirax Troopers (любого типа)[-][/c]\n[c][ffffff]Используйте любой огнемет, плазменную пушку или плазменную винтовку [-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_8tqeC0k,[b][c][ffffff]Back to Basics[-][/c][/b],,,,,,,, [b][c][ffffff]Назад к основам[-][/c][/b],,,,,,,,
pda_iWuMauW,[b][c][ff0000]Kill 100 Zirax Troopers[-][/c][/b],,,,,,,, [b][c][ff0000]Убейте 100 солдат Zirax[-][/c][/b],,,,,,,,
pda_J0uqS0O,"It's time to get some first-hand experience fighting against the zirax in life-or-death, battlefield conditions.\n\nPractice makes perfect. But it's time to see if you're up to the challenge.\n\n[b][c][ff0000]Does not include Drones, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders or Elite Troopers.[-][/c][/b]",,,,,,,,"Пришло время получить некоторый личный опыт, сражаясь с Zirax в условиях жизни или смерти, на поле боя.\n\nПрактика делает совершенным. Но пришло время проверить, готовы ли вы принять вызов.\n\n[b][c][ff0000]Не включает дронов, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders или Elite Troopers.[-][/c][/b]",,,,,,,,
pda_Gia0Giq,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_auuCe8S,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 2 (Cadet).[-][/c],,,,,,,," [b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить переход на 2-й ранг (кадет).[-][/c]",,,,,,,,
pda_qem8mKO,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_iuWWOGO,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 2 - Cadet[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить это задание и подтвердить свой ранг до 2-го - Кадет[-][/c]",,,,,,,,
pda_eKOqGq4,[b][c][ffff00]Sub-Class: Specialist - Level 2[-][/c][/b],,,,,,,, [b][c][ffff00]Подкласс: Специалист - Уровень 2[-][/c][/b],,,,,,,,
pda_auCee8K,"[b][c][ffff00]Sub-Class: Specialist - Level 2 (Cadet)[-][/c][/b]\n\n[c][ffffff]While others may choose rifles, shotguns or pistols; you felt those just weren't special enough for you.[-][/c]\n[c][ffffff]So here you are, packing experimental plasma weaponry and heavy flamethrowers because they're awesome.[-][/c]\n[c][ffffff]And what are flamethrowers best for? Toasting big spiders.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 250[-][/c][/b][c][ffffff] Spiders, Argos, Wraithworm Queens or Nyxiss Scorpions.[-][/c]\n[c][ffffff]Use any Flamethrower, Plasma Cannon or Plasma Rifle[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,"[b][c][ffff00]Подкласс: Специалист - Уровень 2 (кадет)[-][/c][/b]\n\n[c][ffffff]В то время как другие могут выбирать винтовки, дробовики или пистолеты ; вы чувствовали, что они просто недостаточно особенные для вас.[-][/c]\n[c][ffffff]Итак, вот вы и собрали экспериментальное плазменное оружие и тяжелые огнеметы, потому что они потрясающие.[-][/c]\n[c][ffffff]А для чего лучше всего подходят огнеметы? Поджаривание больших пауков.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00] Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Убить 250[-][/c][/b][c][ffffff] Пауки, Аргос, Королевы призрачных червей или скорпионы Никсисс.[-][/c]\n[c][ffffff]Используйте любой огнемет, плазменную пушку или плазменную винтовку[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c]",,,,,,,,
pda_SOSmaqG,[c][ffffff][b]Kill it with fire[/b][-][/c],,,,,,,, [c][ffffff][b]Убей огнем[/b][-][/c],,,,,,,,
pda_GDS4qK2,"[b][c][ff0000]Kill 250 Spiders, Scorpions or Argos[-][/c][/b]",,,,,,,," [b][c][ff0000]Убить 250 пауков, скорпионов или аргосов[-][/c][/b]",,,,,,,,
pda_CEiCe0G,"You've got a flamethrower that could only be described as the perfect tool for toasting big bugs and would you look at that? Big bugs everywhere.\nThis whole damn galaxy is [i]infested [/i]with giant bugs. So this looks like a job for me.\n\n[b][c][ff0000]- Includes Large, Small and Baby versions -[-][/c][/b]",,,,,,,,"У вас есть огнемет, который можно описать только как идеальный инструмент для поджаривания больших жуков, и вы бы посмотрели на него? Повсюду большие жуки.\nВся эта чертова галактика [i]населена [/i]гигантскими жуками. Так что это похоже на работу для меня.\n\n[b][c][ff0000]- Включает версии Large, Small и Baby -[-][/c][/b]",,,,,,,,
pda_uKmO48a,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,, [b][c][ffffff]Подтверждение[-][/c][/b],,,,,,,,
pda_m8iGKaa,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 3 (Ensign).[-][/c],,,,,,,,"[b][c][ffff00]Условия повышения ранга выполнены![-][/c][/b]\n[c][ffffff]Найдите [u]безопасное место[/u] и откройте свой [b]PDA (F1)[/b], чтобы подтвердить изменение ранга на 3 (прапорщик).[-][/c]",,,,,,,,
pda_aimhmw8,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,, [b][c][00ff00]Открыть КПК (F1)[-][/c][/b],,,,,,,,
pda_SG8JWqm,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 3 - Ensign[-][/c],,,,,,,," [c][ffffff]Найдите безопасное место и откройте свой КПК (F1), чтобы выполнить эту задачу и подтвердить свой ранг до 3-го - энсин[-][/c]",,,,,,,,
pda_Nu8iHu0,[c][00ff00][b]Sub-Class: Engineer - Level 5[/b][-][/c],,,,,,,, [c][00ff00][b]Подкласс: Инженер - Уровень 5[/b][-][/c],,,,,,,,
pda_BS04O0R,"[c][00ff00][b]Sub-Class: Engineer - Level 5 (Commander)[/b][-][/c]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,"[c][00ff00][b]Подкласс: Инженер - Уровень 5 (Коммандер)[/b][-][/c]\n\n[c][ffffff]Вы достигли наивысшего доступного звания в силах безопасности Коммандеру UCH[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Поздравляем, Коммандер.[-][/c]\n[c][ffffff]Выше этого звания больше нет, но благодаря вашему упорству и долгу Верховное командование дало вам возможность попытаться достичь еще более высокого звания с подКласс элитного подразделения сил безопасности.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Достигнут максимальный ранг![-][/c][/b]",,,,,,,,
pda_4Oiqii4,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,, [b][c][00ff00]Поздравляем[-][/c][/b],,,,,,,,
pda_KuqGiu4,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,," [b][c][ffff00]Максимальный ранг достигнут![-][/c][/b]\n[c][ffffff]На мгновение откроется меню статистики, и в нем вы сможете выбрать сабвуфер -Класс.[-][/c]",,,,,,,,
pda_OmWaG82,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,, [b][c][ffffff]Силы безопасности - командующий[-][/c][/b],,,,,,,,
pda_mmi5O8q,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,[c][ff0000]Достигнут максимальный ранг![-][/c],,,,,,,,
pda_eWkuK0G,[b][c][ffa000]Sub-Class: Vanguard - Level 5[-][/c][/b],,,,,,,, [b][c][ffa000]Подкласс: Авангард — Уровень 5[-][/c][/b],,,,,,,,
pda_8b8SG0e,"[b][c][ffa000]Sub-Class: Vanguard - Level 5 (Commander)[-][/c][/b]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,"[b][c][ffa000]Подкласс: Авангард — уровень 5 (Коммандер)[-][/c][/b]\n\n[c][ffffff]Вы достигли наивысшего доступного звания в силах безопасности Коммандеру UCH[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Поздравляем, Коммандер.[-][/c]\n[c][ffffff]Выше этого звания больше нет, но благодаря вашему упорству и долгу Верховное командование дало вам возможность попытаться достичь еще более высокого звания с подКласс элитного подразделения сил безопасности.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Достигнут максимальный ранг![-][/c][/b]",,,,,,,,
pda_aKxqqf0,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,, [b][c][00ff00]Поздравляем[-][/c][/b],,,,,,,,
pda_emWqOWm,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,," [b][c][ffff00]Максимальный ранг достигнут![-][/c][/b]\n[c][ffffff]На мгновение откроется меню статистики, и в нем вы сможете выбрать сабвуфер -Класс.[-][/c]",,,,,,,,
pda_mCWGaqu,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,, [b][c][ffffff]Силы безопасности - командующий[-][/c][/b],,,,,,,,
pda_TKuSCwC,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,[c][ff0000]Достигнут максимальный ранг![-][/c],,,,,,,,
pda_GGW8uq4,[b][c][ffa000]Sub-Class: Vanguard - Level 4[-][/c][/b],,,,,,,, [b][c][ffa000]Подкласс: Авангард — Уровень 4[-][/c][/b],,,,,,,,
pda_iuS8GiW,[b][c][ffa000]Sub-Class: Vanguard - Level 4 (Lieutenant)[-][/c][/b]\n\n[c][ffffff]Congratulations on holding both the title of UCH Commander and Lieutenant of the UCH Security Forces. There are few in the UCH Navy that have achieved such levels of recognition.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]But it's not enough... There is still more work to do.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Destroy the core of 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,[b][c][ffa000]Подкласс: Авангард - Уровень 4 (лейтенант)[-][/c][/b]\n\n[c][ffffff]Поздравляем с получением обоих званий Коммандер UCH и лейтенант сил безопасности UCH. На флоте UCH мало кто добился такого уровня признания.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Но этого недостаточно. .. Еще многое предстоит сделать.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b] [c][00ff00]Условие повышения ранга:[-][/c][/b]\n[b][c][ffa000]Уничтожить ядро 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- Эта миссия должна быть активной -[/b][-][/c],,,,,,,,
pda_GGSeq0K,[b][c][ffffff]Total Annihilation[-][/c][/b],,,,,,,, [b][c][ffffff]Полное уничтожение[-][/c][/b],,,,,,,,
pda_8CSuCqu,[b][c][ff0000]Destroy the cores of 20 Zirax Bases[-][/c][/b],,,,,,,, [b][c][ff0000]Уничтожьте ядра 20 баз Zirax[-][/c][/b],,,,,,,,
