KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_eS88Ku4,<color=#ffbb00>The job</color>,,,,,,,, <color=#ffbb00>Работа</color>,,,,,,,,
dialogue_02BW8aS,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_qa8mSSO,<color=#dd0000><b>Just looking</b></color>,,,,,,,, <color=#dd0000><b>Просто смотрю</b></color>,,,,,,,,
dialogue_8iCUGCF,"<color=#ffffff>We sell a selection of entry-level weapons, armors and supplies here at Bertram's.</color>\n<color=#ffffff>We can't compete with </color><b><color=#ffff00>M.A Corp</color></b><color=#ffffff>, </color><b><color=#66ccff>Inter</color></b><color=#ff0000><b>Weapon</b></color><color=#ffffff> or </color><b><color=#0088ff>ServantCorp</color></b><color=#ffffff> on their field so we generalize... and we do alright.</color>",,,,,,,," <color=#ffffff>Мы продаем широкий выбор оружия, доспехов и расходных материалов начального уровня здесь, в Bertram's.</color>\n<color=#ffffff>Мы не можем конкурировать с </color><b><color=#ffff00>MA Corp</color></b><color=#ffffff>, </color><b><color=#66ccff>Интер</color></b><color=#ff0000><b>Оружие</b></color><color=#ffffff> или </color><b><color=#0088ff>ServantCorp</color></b><color=#ffffff> на своем поле, чтобы мы обобщаем... и у нас все хорошо.</color>",,,,,,,,
dialogue_K8uOeqi,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_eCqmCG4,<color=#ffffff>You should check out </color><b><color=#ffbb00>Shipyards</color></b><color=#ffffff> if you're looking to make a quick buck in salvage. They're always in need of materials and components to fast-track their building.</color>,,,,,,,," <color=#ffffff>Вы должны проверить </color><b><color=#ffbb00>Верфи</color></b><color=#ffffff>, если хотите быстро заработать на спасении . Им всегда нужны материалы и компоненты, чтобы ускорить строительство.</color>",,,,,,,,
dialogue_C4OKu40,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_oaui8M0,"<color=#ffffff>Have you tried a </color><b><color=#00ffaa>Dirty Legacy</color></b><color=#ffffff> yet?</color>\n<color=#ffffff>It's a drink they make at </color><b><color=#dd0000>Totally Overpowered</color></b><color=#ffffff>. It's more radioactive than they claim it is, you'll probably end up glowing.</color>\n<color=#ffffff>You </color><color=#ffbb00>won't feel heat or cold</color><color=#ffffff> while it's in your system though. I'm not so sure that's a good thing...</color>",,,,,,,,"<color=#ffffff>Вы уже пробовали </color><b><color=#00ffaa>Грязное наследие</color></b><color=#ffffff>?</color>\n<color=#ffffff>Этот напиток готовят в </color><b><color=#dd0000>Totally Overpowered</color></b><color=#ffffff>. Он более радиоактивный, чем говорят, вы, вероятно, начнете светиться.</color>\n<color=#ffffff>Вы </color><color=#ffbb00>не почувствуете тепла или холода</color><color=#ffffff> пока он находится в вашей системе. Я не уверен, что это хорошо...</color>",,,,,,,,
dialogue_WaWqScG,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_eeS8OuG,"<color=#ffffff>If you're looking for work, I may have something for you.</color>\n<color=#ffffff>I've only got the one job, but it's kinda important. Interested?</color>",,,,,,,," <color=#ffffff>Если вы ищете работу, у меня может быть кое-что для вас.</color>\n<color=#ffffff>У меня есть только одна работа, но она довольно важная. Заинтересованы?</color>",,,,,,,,
dialogue_KuSPO88,<b><color=#00bb00>I'm interested</color></b>,,,,,,,, <b><color=#00bb00>Мне интересно</color></b>,,,,,,,,
dialogue_qm4UGuC,<color=#dd0000><b>I'll pass</b></color>,,,,,,,, <color=#dd0000><b>Я пропущу</b></color>,,,,,,,,
dialogue_i8W8qSu,"<color=#ffffff>We pride ourselves on providing entry-level weapons and hunting equipment, so we aren't competing with </color><b><color=#66ccff>Inter</color><color=#dd0000>Weapon</color></b><color=#ffffff>. But they've just put out a line of new weapons for hunting big game.</color>\n<color=#ffffff>That's them picking a fight with us.@p9</color>\n<color=#ffffff>The good news is that the weapons are <i>terrible </i>for hunting. They make a big mess of the target and ruin hides.</color>\n<color=#ffffff>Now we need to hit back at them with something unique that they won't expect.@p9</color>\n<color=#ffffff>The </color><b><color=#aaff00>Tal'on</color></b><color=#ffffff> use Crossbows for their hunting and leather is one of their most valuable commodities. So i'm thinking we should start producing and selling Crossbows.</color>\n<color=#ffffff>If you can get me just </color><b><color=#aaff00>5 Repeating Crossbows</color></b><color=#ffffff> i'm willing to pay </color><b><color=#00ff00>5,000 credits</color></b><color=#ffffff> each.</color>",,,,,,,,"<color=#ffffff>Мы гордимся тем, что предоставляем оружие и охотничье снаряжение начального уровня, поэтому мы не конкурируем с </color><b><color=#66ccff>Inter</color><color=#dd0000> Оружие</color></b><color=#ffffff>. Но они только что выпустили линейку нового оружия для охоты на крупную дичь.</color>\n<color=#ffffff>Это они затеяли с нами драку.@p9</color>\n<color=#ffffff>Хорошая новость в том, что оружие <i>ужасно</i>для охоты. Они портят цель и портят шкуры.</color>\n<color=#ffffff>Теперь нам нужно нанести им ответный удар чем-то уникальным, чего они не ожидают.@p9</color>\n <color=#ffffff> </color><b><color=#aaff00>Тал'он</color></b><color=#ffffff> используют арбалеты для охоты, и кожа является одним из их самых ценных товары. Поэтому я думаю, что мы должны начать производить и продавать арбалеты.</color>\n<color=#ffffff>Если вы можете достать мне только </color><b><color=#aaff00>5 многозарядных арбалетов</color></b><color=#ffffff> я готов заплатить </color><b><color=#00ff00>5000 кредитов</color></b><color=#ffffff> каждый.</color>",,,,,,,,
dialogue_era8Oei,<b><color=#00bb00>I've brought you some crossbows</color></b>,,,,,,,,<b><color=#00bb00>Я принес вам несколько арбалетов</color></b>,,,,,,,,
dialogue_eWCCumO,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_0iCKS44,"<color=#ffffff>ServantCorp has been on my ass for months for selling EVA Boosters. I want to show them up by</color><color=#ffffff> offering higher quality armor, but it still has to be entry-level or else they'll take it as a challenge.</color>\n<color=#ffffff>I've seen some </color><b><color=#0088ff>Improved Light Armors</color></b><color=#ffffff>... around. Think you can get me </color><b><color=#0088ff>three</color></b><color=#ffffff> of them? I'll pay </color><b><color=#00ff00>5,000 credits</color></b><color=#ffffff> per suit.</color>",,,,,,,," <color=#ffffff>ServantCorp уже несколько месяцев цепляется за продажу бустеров EVA. Я хочу показать их,</color><color=#ffffff>предложив доспехи более высокого качества, но они все равно должны быть начального уровня, иначе они воспримут это как вызов.</color>\n<color=#ffffff>Я видел несколько </color><b><color=#0088ff>улучшенных легких доспехов</color></b><color=#ffffff>... поблизости. Думаешь, ты сможешь достать мне </color><b><color=#0088ff>три</color></b><color=#ffffff> из них? Я заплачу </color><b><color=#00ff00>5000 кредитов</color></b><color=#ffffff> за костюм.</color>",,,,,,,,
dialogue_KeKsEa4,<b><color=#00bb00>I have a few spare suits with me</color></b>,,,,,,,, <b><color=#00bb00>У меня есть несколько запасных костюмов</color></b>,,,,,,,,
dialogue_CSxq8CG,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_eCOSe8q,"<color=#ffffff>I've got a regular customer who takes his ship out camping on different worlds. He's got that whole 'I'm gonna camp on every world in the galaxy' goal that you see in a lot of the younger idiots.</color>\n<color=#ffffff>The problem is that he's gonna get himself killed camping on some of the planets in just this system alone.@p9</color>\n<color=#ffffff>So I need to pitch him something more sturdy than a </color><color=#0088ff>Survival Tent</color><color=#ffffff> that can withstand harsh climates and airless moons while being compact enough to haul around.</color>\n<color=#ffffff>I've heard about those </color><b><color=#ffbb00>Prefab Housing Modules</color></b><color=#ffffff> that </color><b><color=#ffbb00>P3</color></b><color=#ffffff> makes that'll do the job. I just need a couple of them to pitch to him.@p9</color>\n<color=#ffffff>If you can get me </color><b><color=#ffbb00>Two Prefab Housing Modules</color></b><color=#ffffff> from </color><b><color=#ffbb00>P3 Productions</color></b><color=#ffffff>, I can surely sell them to him, or at least dissuade him from his insane mission before he gets himself killed.</color>\n<color=#ffffff>I'll pay you </color><b><color=#00ff00>12,500 credits</color></b><color=#ffffff> for the both of them if you can get them.</color>",,,,,,,,"<color=#ffffff>У меня есть постоянный клиент, который путешествует на своем корабле по разным мирам. У него есть цель 'Я собираюсь разбить лагерь на каждом мире в галактике', которую вы видите у многих молодых идиотов.</color>\n<color=#ffffff>Проблема в том, что он собирается убить себя располагаться лагерем только на некоторых планетах только в этой системе. /color><color=#ffffff>, который может выдерживать суровый климат и безвоздушные луны, но при этом достаточно компактен, чтобы его можно было носить с собой.</color>\n<color=#ffffff>Я слышал о таких </color><b> <color=#ffbb00>Сборные жилищные модули</color></b><color=#ffffff>, которые </color><b><color=#ffbb00>P3</color></b><color=#ffffff> делает эту работу. Мне просто нужно пару из них, чтобы передать ему. @p9</color>\n<color=#ffffff>Если вы можете достать мне </color><b><color=#ffbb00>два сборных жилых модуля</color></b><color=#ffffff> от </color><b><color=#ffbb00>P3 Productions</color></b><color=#ffffff>, я точно смогу продать их ему , или, по крайней мере, отговорить его от безумной миссии до того, как он погибнет.</color>\n<color=#ffffff>Я заплачу вам </color><b><color=#00ff00>12 500 кредитов</color>\n<color=#ffffff> color></b><color=#ffffff> для обоих из них, если вы можете их получить.</color>",,,,,,,,
dialogue_SqWeGqu,<b><color=#00bb00>I've found you some prefab modules</color></b>,,,,,,,,<b><color=#00bb00>Я нашел для вас сборные модули</color></b>,,,,,,,,
dialogue_iSAQoKe,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_8eiaGGG,"<color=#ffffff>Ah yes, this is exactly what I was after!</color>\n<color=#ffffff>I'll get them prepped for sale immediately. Thanks for your help.</color>",,,,,,,," <color=#ffffff>Ах да, это именно то, что мне нужно!</color>\n<color=#ffffff>Я немедленно подготовлю их к продаже. Спасибо за помощь.</color>",,,,,,,,
dialogue_40Ke8ua,<b><color=#0088ff>Glad to help</color></b>,,,,,,,, <b><color=#0088ff>Рад помочь</color></b>,,,,,,,,
dialogue_OquGSq4,<color=#ffffff>I'm afraid you've put yourself out of a job.</color>\n<color=#ffffff>That was the only thing I needed help with and you're done.</color>,,,,,,,," <color=#ffffff>Боюсь, вы лишились работы.</color>\n<color=#ffffff>Это единственное, с чем мне нужна была помощь, и вы закончили.</color>",,,,,,,,
dialogue_eSui48W,<b><color=#0088ff>I see...</color></b>,,,,,,,,<b><color=#0088ff>Понятно...</color></b>,,,,,,,,
dialogue_i0uZ20e,Doctor Su'oul,,,,,,,,Доктор Суул,,,,,,,,
dialogue_4GMWidO,<b><color=#ff0000>Welcome to Ok'Y Medical Care!</color></b>\n<color=#ffffff>I am doctor Su'oul and I am licensed to offer you medicines and injectors compatible with Terran physiology.</color>\n<color=#66ccff>How may I help you today?</color>,,,,,,,," <b><color=#ff0000>Добро пожаловать в Ok'Y Medical Care!</color></b>\n<color=#ffffff>Я доктор Суул, и у меня есть лицензия на предоставление вам совместимых лекарств и инжекторов. с физиологией терранов.</color>\n<color=#66ccff>Чем я могу вам помочь сегодня?</color>",,,,,,,,
dialogue_08iaK40,<b><color=#00ff00>I'm here for supplies</color></b>,,,,,,,, <b><color=#00ff00>Я здесь за припасами</color></b>,,,,,,,,
dialogue_4t4uCmq,<color=#0088ff>Heard anything interesting lately?</color>,,,,,,,, <color=#0088ff>Слышали что-нибудь интересное в последнее время?</color>,,,,,,,,
dialogue_e8SKGmi,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_q0SqWe4,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_SMaWu4i,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_84amvW0,<color=#dd0000><b>Just browsing</b></color>,,,,,,,,<color=#dd0000><b>Просто просмотр</b></color>,,,,,,,,
dialogue_SGu0au0,<color=#ffffff>I've heard that there are </color><b><color=#ffbb00>Polaris Labs</color></b><color=#ffffff> out there that handle all sorts of illegal research. I'd sure like to get a job in a place like that..</color><color=#ffffff>.</color>\n<color=#ffffff>I bet the pay is <i>amazing</i>.</color>,,,,,,,," <color=#ffffff>Я слышал, что существуют </color><b><color=#ffbb00>лаборатории Polaris</color></b><color=#ffffff>, которые занимаются всевозможными незаконными исследовательская работа. Я бы очень хотел получить работу в таком месте..</color><color=#ffffff>.</color>\n<color=#ffffff>Держу пари, зарплата <i>потрясающая</i>.</color>",,,,,,,,
dialogue_04mKqk4,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_SeGt0aO,"<color=#ff0000><b>Ok'y Medical</b></color><color=#ffffff> is more widespread and primarily handle Vaccines, Injectors and Ointments since that's what most people need.</color>\n<b><color=#66ccff>Andromedical</color></b><color=#ffffff> deals in Commercial medical supplies, medkits and pills.</color>\n<color=#ffffff>We both cover different parts of the market, but that doesn't stop head office from competing with them.</color>",,,,,,,," <color=#ff0000><b>Ok'y Medical</b></color><color=#ffffff> более распространен и в основном предназначен для вакцин, инъекций и мазей, поскольку это то, что нужно большинству людей.</color>\n<b><color=#66ccff>Andromedical</color></b><color=#ffffff> занимается коммерческими товарами медицинского назначения, аптечками и таблетками.</color>\n<color=#ffffff>Мы оба покрываем разных частях рынка, но это не мешает головному офису конкурировать с ними.</color>",,,,,,,,
dialogue_uOuCOK8,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_4m44X8G,"<color=#ffffff>I'm sure I don't need to warn you that </color><b><color=#ff0000>lasers cause Dermal Burns</color></b><color=#ffffff>. They're extremely painful and the worse it is, the more likely it is to get infected.</color>\n<b><color=#00ffaa>Plasma</color></b><color=#ffffff> on the other hand is radioactive and will </color><b><color=#00ffaa>cause Radiation Burns</color></b><color=#ffffff>. Get those treated immediately before the damage becomes permanent.</color>",,,,,,,,"<color=#ffffff>Уверен, мне не нужно предупреждать вас, что </color><b><color=#ff0000>лазер вызывает кожные ожоги</color></b><color=#ffffff> . Они очень болезненны, и чем хуже, тем выше вероятность заражения.</color>\n<b><color=#00ffaa>Плазма</color></b><color=#ffffff> с другой стороны, является радиоактивным и </color><b><color=#00ffaa>вызывает радиационные ожоги</color></b><color=#ffffff>. Лечите их немедленно, прежде чем повреждение станет необратимым.</color>",,,,,,,,
dialogue_KKOmimS,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
dialogue_KquaCmO,"<color=#ffffff>Well, I don't need any help with preparing the medicines or behind the counter.</color>\n<color=#ffffff>I <i>am</i> waiting on a few late shipments, if you're interested in making a few credits.</color>",,,,,,,," <color=#ffffff>Ну, мне не нужна помощь с приготовлением лекарств или за прилавком.</color>\n<color=#ffffff>Я <i>жду</i> несколько позже поставки, если вы хотите заработать несколько кредитов.</color>",,,,,,,,
dialogue_K08eqqm,<b><color=#00bb00>I'm interested</color></b>,,,,,,,, <b><color=#00bb00>Мне интересно</color></b>,,,,,,,,
dialogue_SGOuaW0,<color=#dd0000><b>I'll pass</b></color>,,,,,,,, <color=#dd0000><b>Я пропущу</b></color>,,,,,,,,
dialogue_qOWGSSK,"<color=#ffffff>One of the medical labs that supply Ok'y recently had a power failure that killed off their refrigeration and ruined half of their supplies.</color>\n<color=#ffffff>That included a shipment of </color><b><color=#0088ff>Brafus Fungi</color></b><color=#ffffff> intended for Ok'y.@p9</color>\n<color=#ffffff>If you can, i'd like you to track down an alternative source of Brafus Fungi for me. </color><b><color=#ffbb00>I'll pay double</color></b><color=#ffffff>, since it's rather urgently needed in several medications.</color>\n<color=#ffffff>I only need a small shipment of </color><b><color=#0088ff>50 Brafus Fungi</color></b><color=#ffffff> to tide me over until my supplier can cultivate more.</color>",,,,,,,,"<color=#ffffff>В одной из медицинских лабораторий, которые снабжают Ok'y, недавно произошел сбой в подаче электроэнергии, в результате чего было отключено их охлаждение и уничтожена половина их расходных материалов.</color>\n<color=#ffffff>Это включало партию </color><b><color=#0088ff>Brafus Fungi</color></b><color=#ffffff> предназначен для Ok'y.@p9</color>\n<color=#ffffff>Если Вы можете, я бы хотел, чтобы вы разыскали для меня альтернативный источник Brafus Fungi. </color><b><color=#ffbb00>Я заплачу вдвое</color></b><color=#ffffff>, так как он довольно срочно необходим для нескольких лекарств.</color>\n<color=#ffffff>Мне нужна только небольшая партия </color><b><color=#0088ff>50 Brafus Fungi</color></b><color=#ffffff>, чтобы продержаться до тех пор, пока мой поставщик не сможет выращивать больше.</color>",,,,,,,,
dialogue_mmmWCGa,<b><color=#00bb00>I've brought you a shipment of Brafus Fungi</color></b>,,,,,,,, <b><color=#00bb00>Я принес вам партию Brafus Fungi</color></b>,,,,,,,,
dialogue_0keHWma,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_08K48ar,"<color=#ffffff>As you can see, Ok'y Medical is a distributor of medical treatments.</color>\n<color=#ffffff>Unfortunately, </color><b><color=#ffff00>Pirates</color></b><color=#ffffff> struck one of our cargo freighters and made off with a shipment of prescription painkillers. Extremely valuable.@p9</color>\n<color=#ffffff>No, I don't want you to track down the pirates and get them back. Though it would be nice if you did.</color>\n<color=#ffffff>What I need is </color><b><color=#ffbb00>25 boxes of Narcotics</color></b><color=#ffffff>. You can get them from any Medical Supplier, but I need them urgently.</color>",,,,,,,,"<color=#ffffff>Как видите, Ok'y Medical является дистрибьютором медицинских препаратов.</color>\n<color=#ffffff>К сожалению, </color><b><color=#ffff00>пираты </color></b><color=#ffffff> врезался в одно из наших грузовых судов и унес партию обезболивающих, отпускаемых по рецепту. Чрезвычайно ценно.@p9</color>\n<color=#ffffff>Нет, я не хочу, чтобы вы выследили пиратов и вернули их. Хотя было бы неплохо, если бы вы это сделали.</color>\n<color=#ffffff>Мне нужно </color><b><color=#ffbb00>25 коробок наркотиков</color></b> <color=#ffffff>. Вы можете получить их у любого медицинского поставщика, но мне они нужны срочно.</color>",,,,,,,,
dialogue_OaCaC8a,<b><color=#00bb00>I've brought you a replacement for those Painkillers</color></b>,,,,,,,, <b><color=#00bb00>Я принес вам замену обезболивающим</color></b>,,,,,,,,
dialogue_q0SKKiu,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_uaSeej0,"<color=#ffffff>We use Xenon as an anesthetic in Ok'y Medical's clinic. It's an effective treatment that works on </color><b><color=#dd0000>Zirax</color></b><color=#ffffff>, </color><b><color=#aaff00>Tal'on</color></b><color=#ffffff>, </color><b><color=#ffbb00>Praven</color></b><color=#ffffff>, and even you </color><b><color=#0088ff>Terrans</color></b><color=#ffffff>.</color>\n<color=#ffffff>It is however, in short supply all across the galaxy and in even shorter supply in our own clinic.@p9</color>\n<color=#ffffff>What I need from you is to track down a shipment of </color><b><color=#8800ff>Xenon </color></b><color=#ffffff>to replace our depleted reserves.</color>\n<color=#ffffff>Around </color><b><color=#8800ff>50 Tanks of Xenon</color></b><color=#ffffff> should do.</color>",,,,,,,,"<color=#ffffff>Мы используем ксенон в качестве анестетика в клинике Ok'y Medical. Это эффективное средство, которое воздействует на </color><b><color=#dd0000>Zirax</color></b><color=#ffffff>, </color><b><color=#aaff00>Tal 'на</color></b><color=#ffffff>, </color><b><color=#ffbb00>Правене</color></b><color=#ffffff>, и даже вы </color><b><color=#0088ff>Земляне</color></b><color=#ffffff>.</color>\n<color=#ffffff>Однако его не хватает по всей галактики и еще меньше в нашей собственной клинике. @p9</color>\n<color=#ffffff>Мне нужно от вас отследить партию </color><b><color=#8800ff> Ксенон </color></b><color=#ffffff>для восполнения наших истощенных запасов.</color>\n<color=#ffffff>Около </color><b><color=#8800ff>50 баков Ксенон</color></b><color=#ffffff> должен подойти.</color>",,,,,,,,
dialogue_3qK8i8m,<b><color=#00bb00>I've found you some tanks of Xenon</color></b>,,,,,,,,<b><color=#00bb00>Я нашел для вас баллоны с ксеноном</color></b>,,,,,,,,
dialogue_cSFKqWK,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_K4iW4Kg,"<color=#ffffff>You've saved a lot of lives with your help, my friend.</color>\n<color=#ffffff>Please, take this prototype </color><b><color=#dd0000>Regeneration Kit</color></b><color=#ffffff> as thanks in addition to your payment.</color>",,,,,,,," <color=#ffffff>С вашей помощью вы спасли много жизней, друг мой.</color>\n<color=#ffffff>Пожалуйста, возьмите этот прототип </color><b><color=#dd0000>Комплект регенерации</color></b><color=#ffffff> в качестве благодарности в дополнение к оплате.</color>",,,,,,,,
dialogue_caKiiCK,<b><color=#0088ff>Glad to help</color></b>,,,,,,,, <b><color=#0088ff>Рад помочь</color></b>,,,,,,,,
dialogue_Ci0OSqE,"<color=#ffffff>I don't wish to impose on you further.</color>\n<color=#ffffff>You've already done enough, and saved me from a headache would've been inevitable if i'd had to solve the problem myself.</color>\n<color=#ffffff>So thank you.</color>",,,,,,,," <color=#ffffff>Я не хочу навязывать вам дальнейшие обязанности.</color>\n<color=#ffffff>Вы уже сделали достаточно, и избавили меня от головной боли, которая была бы неизбежна, если бы я d пришлось решать проблему самостоятельно.</color>\n<color=#ffffff>Так что спасибо.</color>",,,,,,,,
dialogue_C3qOCmc,<b><color=#0088ff>You're welcome</color></b>,,,,,,,, <b><color=#0088ff>Добро пожаловать</color></b>,,,,,,,,
dialogue_eSGI04a,"<color=#ffffff>One of the medical labs that supply Ok'y recently had a power failure that killed off their refrigeration and ruined half of their supplies.</color>\n<color=#ffffff>That included a shipment of </color><b><color=#ffbb00>Varon Root</color></b><color=#ffffff> intended for Ok'y.@p9</color>\n<color=#ffffff>If you can, i'd like you to track down an alternative source of Varon Root for me. </color><b><color=#00ff00>I'll pay double</color></b><color=#ffffff>, since it's rather urgently needed in several medications.</color>\n<color=#ffffff>I only need a small shipment of </color><b><color=#ffbb00>75 Varon Root</color></b><color=#ffffff> to tide me over until my supplier can cultivate more.</color>",,,,,,,,"<color=#ffffff>В одной из медицинских лабораторий, которые снабжают Ok'y, недавно произошел сбой в подаче электроэнергии, в результате чего было отключено их охлаждение и уничтожена половина их расходных материалов.</color>\n<color=#ffffff>Это включало партию </color><b><color=#ffbb00>Varon Root</color></b><color=#ffffff> предназначен для Ok'y.@p9</color>\n<color=#ffffff>Если Вы можете, я бы хотел, чтобы вы разыскали для меня альтернативный источник Варона Рута. </color><b><color=#00ff00>Я заплачу вдвое</color></b><color=#ffffff>, так как он довольно срочно нужен для нескольких лекарств.</color>\n<color=#ffffff>Мне нужна только небольшая партия </color><b><color=#ffbb00>75 Varon Root</color></b><color=#ffffff>, чтобы продержаться до тех пор, пока мой поставщик не сможет выращивать больше.</color>",,,,,,,,
dialogue_46cv080,<b><color=#00bb00>I've brought you a shipment of Varon Root</color></b>,,,,,,,, <b><color=#00bb00>Я принес вам партию Varon Root</color></b>,,,,,,,,
dialogue_eKqiCqK,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_qra8aSC,"<color=#ffffff>We use ingredients here to produce prescription medications for many of our regular customers here. Nothing exotic, just regular household diseases, colds, gout, that sort of thing.@p9</color>\n<color=#ffffff>Unfortunately, during a medical emergency here in the store, our machines used for combining the ingredients was knocked over by station staff assisting.</color>\n<color=#ffffff>I need </color><b><color=#66ccff>5 Scientific Equipment</color></b><color=#ffffff> to replace the parts that were broken.</color>",,,,,,,,"<color=#ffffff>Мы используем здесь ингредиенты для производства рецептурных лекарств для многих наших постоянных клиентов. Ничего экзотического, обычные бытовые болезни, простуда, подагра и тому подобное. опрокинут при помощи персонала станции.</color>\n<color=#ffffff>Мне нужно </color><b><color=#66ccff>5 научное оборудование</color></b><color=#ffffff> заменить сломанные детали.</color>",,,,,,,,
dialogue_mCqm0Ki,<b><color=#00bb00>I've brought you that equipment you wanted</color></b>,,,,,,,," <b><color=#00bb00>Я принес вам то оборудование, которое вы хотели</color></b>",,,,,,,,
dialogue_eS8K800,<color=#0088ff><b>I'll see what I can do</b></color>,,,,,,,," <color=#0088ff><b>Посмотрю, что можно сделать</b></color>",,,,,,,,
dialogue_4S0WCGu,AndroMedical Receptionist,,,,,,,, АндроМедицинский регистратор,,,,,,,,
dialogue_wieGja8,"<b><color=#0088ff>Welcome to AndroMedical Galactic!</color></b>\n<color=#ffffff>The leading producers of medical supplies in the galaxy! All of our staff are trained medical professionals, ready to help with day-to-day afflictions and more serious surgery.</color>\n<color=#00ffaa>How may I help you today?</color>",,,,,,,,"<b><color=#0088ff>Добро пожаловать в AndroMedical Galactic!</color></b>\n<color=#ffffff>Ведущий производитель медицинских товаров в галактике! Все наши сотрудники являются квалифицированными медицинскими работниками, готовыми помочь с повседневными недугами и более серьезными операциями.</color>\n<color=#00ffaa>Чем я могу помочь вам сегодня?</color>",,,,,,,,
dialogue_mCKiWGO,<b><color=#00ff00>I'm here for supplies</color></b>,,,,,,,, <b><color=#00ff00>Я здесь за припасами</color></b>,,,,,,,,
dialogue_2CaKiWm,<color=#0088ff>Heard anything interesting lately?</color>,,,,,,,, <color=#0088ff>Слышали что-нибудь интересное в последнее время?</color>,,,,,,,,
dialogue_DQmaWqO,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_uiW8OeC,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_KW8eYXm,<color=#ffbb00>Looking for work</color>,,,,,,,, <color=#ffbb00>Ищу работу</color>,,,,,,,,
dialogue_SqSSq9q,<color=#dd0000><b>Just browsing</b></color>,,,,,,,,<color=#dd0000><b>Просто просмотр</b></color>,,,,,,,,
dialogue_iGG4eCW,"<color=#ffffff>Although not official, it's known that </color><color=#00bb00>Totally Overpowered's <b>Beer</b></color><color=#ffffff> has enough alcohol in it to disinfect </color><b><color=#ffbb00>Infected Wounds</color></b><color=#ffffff> and kill </color><b><color=#ffbb00>Dermal Parasites</color></b><color=#ffffff>.</color>\n<color=#ffffff>They don't put that on the bottle of course. We get drunks in here every day who misjudged how much alcohol is in their beer.</color>",,,,,,,," <color=#ffffff>Хотя это и не официально, известно, что <b>пиво </color><color=#00bb00>Totally Overpowered</b></color><color=#ffffff> содержит достаточно спирта для дезинфекции </color><b><color=#ffbb00>Заражение ран</color></b><color=#ffffff> и уничтожение </color><b><color=#ffbb00>кожных паразитов</color> </b><color=#ffffff>.</color>\n<color=#ffffff>Конечно, они не пишут это на бутылке. Каждый день к нам приходят пьяницы, которые неправильно оценивают содержание алкоголя в пиве.</color>",,,,,,,,
dialogue_0GmC8e0,<b><color=#0088ff>Good to know</color></b>,,,,,,,, <b><color=#0088ff>Полезно знать</color></b>,,,,,,,,
