KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_Nu8iHu0,[c][00ff00][b]Sub-Class: Engineer - Level 5[/b][-][/c],,,,,,,,,,,,,,,,
pda_BS04O0R,"[c][00ff00][b]Sub-Class: Engineer - Level 5 (Commander)[/b][-][/c]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,,,,,,,,,
pda_4Oiqii4,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,,,,,,,,,,
pda_KuqGiu4,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,,,,,,,,,,
pda_OmWaG82,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,,,,,,,,,,
pda_mmi5O8q,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,,,,,,,,,
pda_eWkuK0G,[b][c][ffa000]Sub-Class: Vanguard - Level 5[-][/c][/b],,,,,,,,,,,,,,,,
pda_8b8SG0e,"[b][c][ffa000]Sub-Class: Vanguard - Level 5 (Commander)[-][/c][/b]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,,,,,,,,,
pda_aKxqqf0,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,,,,,,,,,,
pda_emWqOWm,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,,,,,,,,,,
pda_mCWGaqu,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,,,,,,,,,,
pda_TKuSCwC,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,,,,,,,,,
pda_GGW8uq4,[b][c][ffa000]Sub-Class: Vanguard - Level 4[-][/c][/b],,,,,,,,,,,,,,,,
pda_iuS8GiW,[b][c][ffa000]Sub-Class: Vanguard - Level 4 (Lieutenant)[-][/c][/b]\n\n[c][ffffff]Congratulations on holding both the title of UCH Commander and Lieutenant of the UCH Security Forces. There are few in the UCH Navy that have achieved such levels of recognition.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]But it's not enough... There is still more work to do.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Destroy the core of 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,,,,,,,,,
pda_GGSeq0K,[b][c][ffffff]Total Annihilation[-][/c][/b],,,,,,,,,,,,,,,,
pda_8CSuCqu,[b][c][ff0000]Destroy the cores of 20 Zirax Bases[-][/c][/b],,,,,,,,,,,,,,,,
pda_kuWC0iu,"In the battle between man and machine, you held out and came out victorious. But the war's not over yet and there's still more glory to come.\nIt's time to push the zirax out of their territory and leave it safe for the UCH and it's allies to move in.\n\n[b][c][00ff00]Applies only to ground-based bases belonging to either the Zirax Empire or one of the many houses that make it up.[-][/c][/b]\n[c][ff0000][b]Does not include spacestations, defense towers or bases on the low-level starting planets.[/b][-][/c]\n[c][ff0000][b]Cores must be destroyed by hand.[/b][-][/c]",,,,,,,,,,,,,,,,
pda_Guiq88m,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_u8CCS0O,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 5 (Commander).[-][/c],,,,,,,,,,,,,,,,
pda_piG8C8G,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_SGa4iG4,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 5 - Commander[-][/c],,,,,,,,,,,,,,,,
pda_vCu44OO,[b][c][ffa000]Sub-Class: Vanguard - Level 3[-][/c][/b],,,,,,,,,,,,,,,,
pda_WqGuKie,[b][c][ffa000]Sub-Class: Vanguard - Level 3 (Ensign)[-][/c][/b]\n\n[c][ffffff]You've proven yourself against the mutant hordes and shown that no soldier or freak can take you down.[-][/c]\n[c][ffffff]But what about heavy weapons? You've never tried your hand against Military K-Bots. Miniguns are particularly effective against Heavy Armor.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 25 [-][/c][/b][c][ffffff][-][/c][c][ff0000]Assault Mechanoids[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,,,,,,,,,
pda_wq8mWu8,[b][c][ffffff]Timber Wolf[-][/c][/b],,,,,,,,,,,,,,,,
pda_a4m6m8W,[b][c][ff0000]Destroy 25 Assault Mechanoids[-][/c][/b],,,,,,,,,,,,,,,,
pda_mWOus0S,"You've seen and smashed plenty of regular mechanoids, but what about the big boys? The Assault Mechanoid command units? They're basically a land-based minigun drone.\nThere's no better way to prove who's better than a duel between man and machine.\n\n[c][ff0000][b]Assault Mechanoids can be found in Epsilon Bases, Xenu Weapon's Bunkers and the larger Zirax Space stations.[/b][-][/c]\n[c][ff0000][b]Epsilon is the #1 manufacturer of Assault Mechanoids.[/b][-][/c]",,,,,,,,,,,,,,,,
pda_e4sSCeO,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_mqiaGCK,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 4 (Lieutenant).[-][/c],,,,,,,,,,,,,,,,
pda_380mGWm,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_q4emOqe,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 4 - Lieutenant[-][/c],,,,,,,,,,,,,,,,
pda_eWSGmuq,[b][c][ffa000]Sub-Class: Vanguard - Level 2[-][/c][/b],,,,,,,,,,,,,,,,
pda_em0CiOu,"[b][c][ffa000]Sub-Class: Vanguard - Level 2 (Cadet)[-][/c][/b]\n\n[c][ffffff]You're the first through the door and the last one out. But can you hold a tenuous position against the alien hordes?[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 250[-][/c][/b][c][ffffff] Abominations, Infesters or Infected Renegades[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,,,,,,,,,
pda_0vic2S8,[b][c][ffffff]Hellwalker[-][/c][/b],,,,,,,,,,,,,,,,
pda_ijA2aGO,[b][c][ff0000]Kill 250 Abominations or Infesters[-][/c][/b],,,,,,,,,,,,,,,,
pda_eie88hW,"You've had your first experience at battlefield conditions. It's time to jump in the deep end and put your biggest guns to the test against infected and infested abominations left in the wake of the Legacy's contamination.\n\n[b][c][ff0000]- Abominations, Infesters and Infected Renegades can be found in any Abandoned structure -[-][/c][/b]",,,,,,,,,,,,,,,,
pda_8iC4i40,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_Ciui0ic,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 3 (Ensign).[-][/c],,,,,,,,,,,,,,,,
pda_uGSiSi0,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_SZaeq8a,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 3 - Ensign[-][/c],,,,,,,,,,,,,,,,
pda_4LW4m0i,[b][c][ffa000]Sub-Class: Vanguard - Level 1[-][/c][/b],,,,,,,,,,,,,,,,
pda_GKSii0O,"[b][c][ffa000]Sub-Class: Vanguard - Level 1 (Recruit)[-][/c][/b]\n\n[c][ffffff]You've already mastered your first class role, but you're a comparative novice when it comes to weapons and tools outside your current field of expertise.[-][/c]\n[c][ffffff]Just like before, you'll need to start from the ground up only harder.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 100[-][/c][/b][c][ffffff] Zirax Troopers (any kind)[-][/c]\n[c][ffffff]Use any Shotgun or Minigun[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,,,,,,,,,
pda_SqC0SiG,[b][c][ffffff]Back to Basics[-][/c][/b],,,,,,,,,,,,,,,,
pda_CaiMeSe,[b][c][ff0000]Kill 100 Zirax Troopers[-][/c][/b],,,,,,,,,,,,,,,,
pda_Q0GuGuu,"It's time to get some first-hand experience fighting against the zirax in life-or-death, battlefield conditions.\n\nPractice makes perfect. But it's time to see if you're up to the challenge.\n\n[b][c][ff0000]Does not include Drones, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders or Elite Troopers.[-][/c][/b]",,,,,,,,,,,,,,,,
pda_GSE0cKO,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_qW4G8We,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 2 (Cadet).[-][/c],,,,,,,,,,,,,,,,
pda_QOl9H8a,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_aSc8eW4,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 2 - Cadet[-][/c],,,,,,,,,,,,,,,,
pda_KgSAam8,[b][c][ff0000]Sub-Class: Agent - Level 5[-][/c][/b],,,,,,,,,,,,,,,,
pda_maCCSCA,"[b][c][ff0000]Sub-Class: Agent - Level 5 (Commander)[-][/c][/b]\n\n[c][ffffff]You have reached the highest Security Forces rank available to a UCH Commander[-][/c][c][ffffff].[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Congratulations, Commander.[-][/c]\n[c][ffffff]There are no more ranks above this one, but due to your perseverance and duty, the High Command has given you the opportunity to attempt achieving an even higher rank with a Sub-Class of the Security Forces elite division.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Maximum Rank Achieved![-][/c][/b]",,,,,,,,,,,,,,,,
pda_fC04eGK,[b][c][00ff00]Congratulations[-][/c][/b],,,,,,,,,,,,,,,,
pda_88qSieC,"[b][c][ffff00]Maximum Rank Reached![-][/c][/b]\n[c][ffffff]Your statistics menu will open momentarily and with it, you will be able to choose a sub-class.[-][/c]",,,,,,,,,,,,,,,,
pda_CKWCqqj,[b][c][ffffff]Security Forces - Commander[-][/c][/b],,,,,,,,,,,,,,,,
pda_OWuOmWW,[c][ff0000]Maximum rank achieved![-][/c],,,,,,,,,,,,,,,,
pda_MuKZ8im,[b][c][ff0000]Sub-Class: Agent - Level 4[-][/c][/b],,,,,,,,,,,,,,,,
pda_WK4iCSu,[b][c][ff0000]Sub-Class: Agent - Level 4 (Lieutenant)[-][/c][/b]\n\n[c][ffffff]Congratulations on holding both the title of UCH Commander and Lieutenant of the UCH Security Forces. There are few in the UCH Navy that have achieved such levels of recognition.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]But it's not enough... There is still more work to do.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Destroy the core of 20[-][/c][/b][c][ffffff] Zirax Bases[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c],,,,,,,,,,,,,,,,
pda_dCM44mC,[b][c][ffffff]Sabotage[-][/c][/b],,,,,,,,,,,,,,,,
pda_4K80SWi,[b][c][ff0000]Destroy the cores of 20 Zirax Bases[-][/c][/b],,,,,,,,,,,,,,,,
pda_ue80SmS,"The galaxy is still not a safe place for the UCH to come out of hiding into.\nIt's up to you to sabotage the bases of the zirax and force them to withdraw from their currently claimed territory.\n\n[b][c][00ff00]Applies only to ground-based bases belonging to either the Zirax Empire or one of the many houses that make it up.[-][/c][/b]\n[c][ff0000][b]Does not include spacestations, defense towers or bases on the low-level starting planets.[/b][-][/c]\n[c][ff0000][b]Cores must be destroyed by hand.[/b][-][/c]",,,,,,,,,,,,,,,,
pda_0eB004D,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_e9K2uqK,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 5 (Commander).[-][/c],,,,,,,,,,,,,,,,
pda_W4SS0qm,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_KKAoi8q,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 5 - Commander[-][/c],,,,,,,,,,,,,,,,
pda_C84x4PS,[b][c][ff0000]Sub-Class: Agent - Level 3[-][/c][/b],,,,,,,,,,,,,,,,
pda_qC8CuiO,"[b][c][ff0000]Sub-Class: Agent - Level 3 (Ensign)[-][/c][/b]\n\n[c][ffffff]You're now a strategic asset, a weapon to be sent in where finesse is needed over brute force.[-][/c]\n[c][ffffff]It's time to put those skills to good use by eliminating the Zirax's command structure.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 30[-][/c][/b][c][ffffff] Zirax Commanders[-][/c]\n[c][ffffff]Use any Pistol, Laser Pistol or Submachine Gun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,,,,,,,,,
pda_CCScea4,[b][c][ffffff]Special Forces[-][/c][/b],,,,,,,,,,,,,,,,
pda_u4q4W0a,[b][c][ff0000]Kill 30 Zirax Commanders[-][/c][/b],,,,,,,,,,,,,,,,
pda_GecW48i,"With your skills in close-quarters combat and small arms, clandestine operations like assassinating the zirax command structure is best suited.\n\n[c][ff0000][b]At least one Zirax Commander can be found in most Zirax facilities.[/b][-][/c]",,,,,,,,,,,,,,,,
pda_0C0aiem,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_8C8S0ug,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 4 (Lieutenant).[-][/c],,,,,,,,,,,,,,,,
pda_uqeiGKe,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_2VO4O84,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 4 - Lieutenant[-][/c],,,,,,,,,,,,,,,,
pda_uw8K8sW,[b][c][ff0000]Sub-Class: Agent - Level 2[-][/c][/b],,,,,,,,,,,,,,,,
pda_KqOCGiY,"[b][c][ff0000]Sub-Class: Agent - Level 2 (Cadet)[-][/c][/b]\n\n[c][ffffff]You've got practical experience now and can pose a serious threat with small arms.[-][/c]\n[c][ffffff]But there are things out there that are a threat that are more than just the regular soldiers. Things that won't run, won't hide and will haunt your nightmares. Things you'll just have to get used to.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff][-][/c][b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 75[-][/c][/b][c][ffffff] [b]Infected Soldiers[/b] (Any)[-][/c]\n[c][ffffff]Use any Pistol, Laser Pistol or Submachine Gun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,,,,,,,,,
pda_Cu0WC4O,[c][ffffff][b]Cyber Attack[/b][-][/c],,,,,,,,,,,,,,,,
pda_bWWu0Cg,[b][c][ff0000]Kill 125 Mechanoids[-][/c][/b],,,,,,,,,,,,,,,,
pda_GeKSKIS,"Mechanoids and Androids are a different matter than squishy organics and sniper rifles are uniquely suitable for penetrating their armor. Only experience will help you narrow down when and where to fire at to hit their control system.\n\n[b][c][ff0000]- Includes Combat Mechanoids, Assault Mechanoids, Combat Androids and Security Drones -[-][/c][/b]",,,,,,,,,,,,,,,,
pda_eiEe44j,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_SWG8aOm,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 3 (Ensign).[-][/c],,,,,,,,,,,,,,,,
pda_oq8CuWf,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_0mOKOqY,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 3 - Ensign[-][/c],,,,,,,,,,,,,,,,
pda_G3aSWGm,[b][c][ff0000]Sub-Class: Agent - Level 1[-][/c][/b],,,,,,,,,,,,,,,,
pda_uKOSaIi,"[b][c][ff0000]Sub-Class: Agent - Level 1 (Recruit)[-][/c][/b]\n\n[c][ffffff]You've already mastered your first class role, but you're a comparative novice when it comes to weapons and tools outside your current field of expertise.[-][/c]\n[c][ffffff]Just like before, you'll need to start from the ground up only harder.[-][/c]\n\n[b][c][00ff00]Rank-up Condition:[-][/c][/b]\n[b][c][ffa000]Kill 100[-][/c][/b][c][ffffff] Zirax Troopers (any kind)[-][/c]\n[c][ffffff]Use any Pistol, Laser Pistol or Submachine Gun[-][/c]\n[c][ffffff][-][/c]\n[c][ff0000][b]- This mission must be active -[/b][-][/c]",,,,,,,,,,,,,,,,
pda_KmGWGiG,[b][c][ffffff]Back to Basics[-][/c][/b],,,,,,,,,,,,,,,,
pda_8aESu6i,[b][c][ff0000]Kill 100 Zirax Troopers[-][/c][/b],,,,,,,,,,,,,,,,
pda_iKum0eC,"It's time to get some first-hand experience fighting against the zirax in life-or-death, battlefield conditions.\n\nPractice makes perfect. But it's time to see if you're up to the challenge.\n\n[b][c][ff0000]Does not include Drones, Ripperdogs, Mechanoids, Assault Zirax, Zirax Commanders or Elite Troopers.[-][/c][/b]",,,,,,,,,,,,,,,,
pda_UCGm84G,[b][c][ffffff]Confirmation[-][/c][/b],,,,,,,,,,,,,,,,
pda_000e4ma,[b][c][ffff00]Rank-up Conditions have been met![-][/c][/b]\n[c][ffffff]Find a [u]safe place[/u] and open your [b]PDA (F1)[/b] to confirm your change to Rank 2 (Cadet).[-][/c],,,,,,,,,,,,,,,,
pda_OKO08u0,[b][c][00ff00]Open PDA (F1)[-][/c][/b],,,,,,,,,,,,,,,,
pda_8OG4OG0,[c][ffffff]Find a safe place and open your PDA (F1) to complete this objective and confirm your rank up to Rank 2 - Cadet[-][/c],,,,,,,,,,,,,,,,
pda_0WGia18,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_aOa8uOW,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_eK80qiS,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_O8uE00a,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_iaCId1O,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_qCKuKYC,"[c][ffffff]Congratulations on reaching the highest possible rank for both your main and sub-class Roles.[-][/c]\n[c][ffffff]The Homeworld thanks you for your dedication and service, Commander.[-][/c]\n\n[c][ababab]Regulations prevent you from pursuing a third UCH Rank, but there are a number of hidden ranks that you may obtain from non-UCH sources.[-][/c]",,,,,,,,,,,,,,,,
pda_CeCuOWC,[c][0088ff][u][b]Main Class: Soldier[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_5OGmSIa,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_d04mC4e,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_40qqG00,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_WiSaOGM,[c][00ffff][u][b]Main Class: Marksman[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_iO4cabi,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_SGueKGO,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_uu8Iuau,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_0KwCSqh,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_0aCiO04,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_KaGq0aW,[c][ff0000][u][b]Main Class: Agent[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_OAWO08q,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_u0CSuqG,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_WmGie84,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_iqKilGK,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_a0IqaiE,[c][ffbb00][u][b]Main Class: Vanguard[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_44uqG4i,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_CGMSeCS,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_iW8aiOe,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_CCuqiuu,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_S4040C0,[c][ffff00][u][b]Main Class: Specialist[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_cisOwGu,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_OGCCCQe,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_KmDS0Ku,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_uaCW0q4,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_aWaq4m4,[c][00ff00][u][b]Main Class: Engineer[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_WOuOKDC,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_SCGeOK0,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_Aaq6G4e,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_qOgWiKu,[c][ffffff]This is an intermediary step to trigger the Main Class missions.[-][/c]\n[c][808080]This step only exists because the Main Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_iVWq8u0,[c][0088ff][u][b]Sub-Class: Soldier[/b][/u][-][/c],,,,,,,,,,,,,,,,
pda_K8uuaWe,[b][c][ffffff]Initiating Class Change[-][/c][/b],,,,,,,,,,,,,,,,
pda_G4G0GCq,[b][c][cacaca]Loading Class Profile...[-][/c][/b],,,,,,,,,,,,,,,,
pda_u4i0baa,[c][ffffff]This is an intermediary step to trigger the Sub Class missions.[-][/c]\n[c][808080]This step only exists because the Sub-Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
pda_KuCeHm4,[c][ffffff]This is an intermediary step to trigger the Sub-Class missions.[-][/c]\n[c][808080]This step only exists because the Sub-Class Level 1 mission is invisible in the PDA when rewarded so the player cannot restart it if they cancel it.[-][/c],,,,,,,,,,,,,,,,
