KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
descAntiParasitePills,"Mitigates (Protects): -\n\nFully heals: Dermal Parasite, Endo Parasite (Stage 1), Endo Parasite (Stage 2)\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: Indigestion",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Дермальный паразит, Эндопаразит (1 стадия), Эндопаразит (2 стадия)\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска: Несварение желудка",,,,,,,,
descAntiRadiationInjection,"Mitigates (Protects): -\n\nFully heals: Radiation Sickness, Radiation Poisoning, Radiation Burn\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Радиационная болезнь, Радиационное отравление, Радиационный ожог\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск начала:-...",,,,,,,,
descAntiRadiationOintment,"Mitigates (Protects): -\n\nFully heals: Radiation Burn\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает):  -\n\nПолностью исцеляет: Радиационный ожог\n\nКогда употребляется, всегда срабатывает:-\nКогда употребляется, есть риск запуска:-...",,,,,,,,
descRadiationPills,"Mitigates (Protects): -\n\nFully heals: Radiation Poisoning, Radiation Burn\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: Indigestion",,,,,,,,"Смягчает (защищает):  -\n\nПолностью исцеляет: Радиационное отравление, Радиационный ожог\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска: Несварение желудка",,,,,,,,
descAntibioticInjection,"Mitigates (Protects): Sepsis(false), Endo Parasite (Stage 3) (false)\n\nFully heals: Dermal Parasite, Endo Parasite (Stage 1), Endo Parasite (Stage 2), Infected Wound\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: Indigestion",,,,,,,,"Mitigates (Protects):  Сепсис (ложно), Эндопаразит (3 стадия) (ложно)\n\nПолностью исцеляет: Кожный паразит, Эндопаразит (стадия 1), Эндопаразит (стадия 2), Инфицированная рана\n\n\nПри употреблении всегда вызывает:-\nПри употреблении есть риск запуска: Несварение желудка",,,,,,,,
descAntibioticOintment,"Mitigates (Protects): -\n\nFully heals: Dermal Burn, Frostbite, Necrosis\n\nWhen consumed, always triggers: - \nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Кожный ожог, обморожение, некроз\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск начала:-...",,,,,,,,
descAntibioticPills,"Mitigates (Protects): Infected Wound(true), Sepsis(false), Endo Parasite (Stage 2)(false) \n\nFully heals: Dermal Parasite, Endo Parasite (Stage 1)\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: Indigestion",,,,,,,,"Смягчает (защищает): Инфицированная рана (истинно), Сепсис (ложно), Эндопаразит (стадия 2) (ложно)\n\nПолностью исцеляет: Кожный паразит, Эндопаразит (стадия 1)\n\nПри употреблении всегда вызывает: -\nПри употреблении есть риск запуска: Несварение желудка",,,,,,,,
descAntiToxicInjection,"Mitigates (Protects): -\n\nFully heals: Intoxication, Bad Trip, Poisonous Bite (Stage 1), Poisonous Bite (Stage 2)\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Интоксикация, Плохая поездка, Ядовитый укус (1 стадия), Ядовитый укус (2 стадия)\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск начала:-...",,,,,,,,
descAntiToxicOintment,"Mitigates (Protects): -\n\nFully heals: Poisonous Bite (Stage 1), Poisonous Bite (Stage 2), Dermal Parasite\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Ядовитый укус (1 стадия), Ядовитый укус (2 стадия), Кожный паразит\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска:-...",,,,,,,,
descAntiToxicPills,"Mitigates (Protects): Poisonous Bite (Stage 2) (false), Intoxication (true)\n\nFully heals: Poisonous Bite (Stage 1), Bad Trip\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает):  Ядовитый укус (стадия 2) (ложно), Интоксикация (истинно)\n\nПолностью исцеляет: Ядовитый укус (1 стадия), Плохая поездка\n\n\nПри употреблении всегда срабатывает:-\n\nПри употреблении есть риск начала:-...",,,,,,,,
descBandages,"Mitigates (Protects): Closed Fracture(true), Open Fracture (true)\n\nFully heals: Open Wound, Dermal Burn\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает):  Закрытый перелом (правда), Открытый перелом (правда)\n\nПолностью исцеляет: Открытая рана, кожный ожог\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска:-...",,,,,,,,
descMedikit03,"Mitigates (Protects): -\n\nFully heals: Dermal Parasite, Endo Parasite (Stage 1), Endo Parasite (Stage 2), Endo Parasite (Stage 3), Alien Parasite, Radiation Burn, Radiation Poisoning, Radiation Sickness\n\nWhen consumed, always triggers: Restores certain amount of health points\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает):  -\n\nПолностью исцеляет: Дермальный паразит, Эндо-паразит (1 стадия), Эндо-паразит (2 стадия), Эндо-паразит (3 стадия), Чужеродный паразит, Лучевой ожог, Лучевое отравление, Лучевая болезнь\n\n\nПри употреблении всегда срабатывает: Восстанавливает определенное количество очков здоровья\n\nПри употреблении есть риск запуска:-...",,,,,,,,
descMedikit02,"Mitigates (Protects): -\n\nFully heals: Intoxication, Bad Trip, Poisonous Bite (Stage 1), Poisonous Bite (Stage 2), Dermal Parasite, Endo Parasite (Stage 1), Endo Parasite (Stage 2), Endo Parasite (Stage 3), Infected Wound, Sepsis, Alien Parasite\n\nWhen consumed, always triggers: Restores certain amount of health points\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает): -\n\n\nПолностью исцеляет: Интоксикация, Плохая поездка, Ядовитый укус (стадия 1), Ядовитый укус (стадия 2), Кожный паразит, Эндопаразит (стадия 1), Эндопаразит (стадия 2), Эндопаразит (стадия 3), Инфицированная рана, Сепсис, Чужеродный паразит\n\n\nПри употреблении всегда срабатывает: Восстанавливает определенное количество очков здоровья\n\nПри употреблении есть риск запуска:-...",,,,,,,,
descEnergyPills,"Mitigates (Protects): -\n\nFully heals: Stunned\n\nWhen consumed, always triggers: Stim Booster Up\nWhen consumed, has risk of starting: Bad Trip",,,,,,,,"Смягчает (защищает): -\n\n\nПолностью исцеляет: Оглушает\n\n\nКогда потребляется, всегда срабатывает: Stim Booster Up\nКогда потребляется, есть риск начала действия: Bad Trip",,,,,,,,
descMedikit01,"Mitigates (Protects): -\n\nFully heals: Dermal Burn, Open Wound, Closed Fracture, Open Fracture, Mutilation, Hangover, Bad Trip, Fever Attack, Frostbite, Necrosis, Food Poisoning, Organ Failure\n\nWhen consumed, always triggers: Restores up to [c][ffffff]250 health[-][/c] points \nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects): -\n\n\nПолностью исцеляет: Кожный ожог, открытая рана, закрытый перелом, открытый перелом, увечье, похмелье, плохая поездка, приступ лихорадки, обморожение, некроз, пищевое отравление, отказ органов\n\n\nПри употреблении всегда срабатывает: Восстанавливает до [c][ffffff]250 очков здоровья[-][/c] \nКогда употребляется, имеет риск запуска: -...",,,,,,,,
descMedikit04,"Mitigates (Protects): -\n\nFully heals: -\n\nWhen consumed, always triggers: Restores up to [c][ffffff]75 health[-][/c] points\nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects): -\n\nПолностью исцеляет: -\n\nКогда потребляется, всегда срабатывает: Восстанавливает до [c][ffffff]75 здоровья[-][/c] очков\nКогда употребляется, имеет риск запуска: -...",,,,,,,,
descStomachPills,"Mitigates (Protects): Food Poisoning(true), Frostbite(false), Necrosis(false), Organ Failure(false), Fever Attack(false)\n\nFully heals: Hangover, Indigestion\n\nWhen consumed, always triggers:\nWhen consumed, has risk of starting:",,,,,,,,"Смягчает (защищает):  Пищевое отравление (правда), Обморожение (ложь), Некроз (ложь), Отказ органов (ложь), Приступ лихорадки (ложь)\n\nПолностью исцеляет: Похмелье, Несварение желудка\n\nКогда употребляется, всегда запускает:\nКогда употребляется, имеет риск запуска:",,,,,,,,
descRadiationImmunityShot,"Mitigates (Protects): -\n\nFully heals: -\n\nWhen consumed, always triggers: Radiation Immunity\nWhen consumed, has risk of starting: Bad Trip",,,,,,,,"Смягчает (защищает):  -\n\nПолностью исцеляет: -\n\n\nПри употреблении всегда срабатывает:  Радиационный иммунитет\nКогда потребляется, есть риск запуска: Bad Trip",,,,,,,,
descMedicinelabMS,"(Bases and Captial Vessels)\n\nMitigates (Protects): -\n\nFully heals: Food Poisoning, Dermal Burn, Frostbite, Open Wound, Poisonous Bite (Stage 1); Restores health points to maximum\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"(Базы и капитальные сосуды)\n\nМитигирует (защищает):  -\n\nПолностью исцеляет: пищевое отравление, кожный ожог, обморожение, открытая рана, ядовитый укус (1 стадия); восстанавливает очки здоровья до максимума\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска:-",,,,,,,,
descMedicStationHV,"(Hover Vessels)\n\nMitigates (Protects): -\n\nFully heals: Food Poisoning, Dermal Burn, Frostbite, Open Wound, Poisonous Bite (Stage 1); Restores health points to maximum\n\nWhen consumed, always triggers: Restores health points\nWhen consumed, has risk of starting: -",,,,,,,,"(Парящие сосуды)\n\nМитигирует (защищает):  -\n\nПолностью исцеляет: Пищевое отравление, ожог, обморожение, открытая рана, ядовитый укус (1 стадия); восстанавливает очки здоровья до максимума\n\n\nКогда потребляется, всегда срабатывает: Восстанавливает очки здоровья\n\nКогда употребляется, имеет риск запуска:-.",,,,,,,,
descConsole4,"Mitigates (Protects): -\n\nFully heals: Indigestion, Food Poisoning, Poisonous Bite (Stage 1), Intoxication, Fever Attack, Organ Failure, Dermal Parasite\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Смягчает (защищает):  -\n\n\nПолностью исцеляет: Несварение желудка, пищевое отравление, ядовитый укус (1 стадия), интоксикация, приступ лихорадки, отказ органов, кожный паразит\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск начала:-...",,,,,,,,
descScannerBase1,"Mitigates (Protects): -\n\nFully heals: Open Wound, Frostbite, Dermal Burn, Necrosis, Infected Wound, Sepsis\n\nWhen consumed, always triggers: - \nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет: Открытая рана, обморожение, кожный ожог, некроз, инфицированная рана, сепсис\n\n\nПри употреблении всегда срабатывает:-\nПри употреблении есть риск запуска:-...",,,,,,,,
descScanner2,"Mitigates (Protects): -\n\nFully heals: Closed Fracture, Open Fracture, Mutilation\n\nWhen consumed, always triggers: -\nWhen consumed, has risk of starting: -",,,,,,,,"Mitigates (Protects):  -\n\nПолностью исцеляет:  закрытый перелом, открытый перелом, увечье\n\n\nПри употреблении всегда срабатывает:-\n\nПри употреблении есть риск запуска:-...",,,,,,,,
descScanner3,"Mitigates (Protects): \n\nFully heals: Dermal Parasite, Endo Parasite (Stage 1), Alien Parasite, Radiation Poisoning, Fever Attack, Radiation Burn, Radiation Sickness\n\nWhen consumed, always triggers:\nWhen consumed, has risk of starting:",,,,,,,,"Смягчает (защищает):  \n\nПолностью исцеляет: Кожный паразит, Эндопаразит (1 стадия), Чужеродный паразит, Радиационное отравление, Приступ лихорадки, Радиационный ожог, Радиационная болезнь\n\n\nПри употреблении всегда срабатывает:\nПри употреблении есть риск запуска:",,,,,,,,
pda_i8WqGS8,[c][ff0000]Medical Items & Devices: READ FIRST[-][/c],,,,,,,,[c][ff0000]Медицинские предметы и устройства: ЧИТАЙТЕ ВПЕРВЫЕ[-][/c],,,,,,,,
pda_mSK4meW,New Task,,,,,,,,Новая задача,,,,,,,,
pda_KO2ieaG,New Action,,,,,,,,Новое действие,,,,,,,,
pda_mKi8EmC, - -,,,,,,,,,,,,,,,,
pda_KSataOa,"Medical as well as normal, edible, or consumable items can cause various intended or unintended (side) effects in addition to the primary effect!\n\nTo differentiate in the entries:\n\n[c][ffffff]Fully heals[-][/c]\nIf you consume this item, the mentioned status effect or disease will ALWAYS be healed immediately.\n\nExample: If you use First Aid Kit at Open Fracture this injury disappears. \n\nNote, however, that when a status effect is HEALED, side effects can also occur! See the respective status effect entry under 'Afflictions'.\n\n[c][ffffff]Mitigates (Protects)[-][/c]\nIf you consume an item that has a 'Mitigates' effect, it will help you with an illness, but without curing it.\n\nIf [c][ffffff]PROTECTS [-][/c]is also set to TRUE, this means that you are protected from the subsequent illness of the respective status effect after using this item!\n\nExample: If you take Antibiotic Pills while you have an Infected Wound, this does not cure the Infected Wound, but allows the wound to 'heal' faster and reduces e.g. the loss of health in the meantime. In addition, taking it also protects you from the secondary disease: when the timer for Infected Wound has expired, there is NO 'sepsis' as would otherwise have been the case!\n\nYou can see whether such a 'Mitigate' effect is currently in effect at the bottom left of the screen: The border around the respective status effect turns [c][00ff11]GREEN[-][/c].\n\n[c][ffffff]When consumed, always triggers\nWhen consumed, has risk of starting[-][/c]\n\nSome items can have positive or negative side or additional effects.\n\nExample: An Adrenaline Shot always creates a Stamina Boost that gives you your stamina back faster. However, if you take too many Energy Pills, there is a certain probability that you will slip into a Bad Trip!",,,,,,,,"Медицинские, а также обычные, съедобные или потребляемые предметы могут вызывать различные намеренные или ненамеренные (побочные) эффекты в дополнение к основному эффекту.\n\n\nДля различия в записях:\n\n[c][ffffff]Полностью исцеляет[-][/c]\nЕсли ты потребляешь этот предмет, упомянутый статусный эффект или болезнь ВСЕГДА исцеляется немедленно.\n\nПример: Если ты используешь аптечку первой помощи при открытом переломе, то травма исчезает. \n\nЗаметь, однако, что когда статусный эффект исцеляется, могут возникнуть и побочные эффекты! Смотри соответствующий статусный эффект в разделе ""Поражения"".\n\n[c][ffffff]Смягчает (защищает)[-][/c]\n\nЕсли ты употребишь предмет, который имеет эффект ""Смягчает"", то он поможет тебе справиться с болезнью, но не вылечит ее. \n\nЕсли параметр [c][ffffff]PROTECTS [-][/c]также установлен в TRUE, это означает, что после использования этого предмета ты защищен от последующего заболевания соответствующим статусным эффектом!\n\nПример: Если ты принимаешь антибиотические таблетки, когда у тебя инфицированная рана, это не вылечивает инфицированную рану, но позволяет ране ""зажить"" быстрее и уменьшает, например, потерю здоровья за это время. Кроме того, его прием также защищает тебя от вторичного заболевания: когда таймер Инфицированной раны истекает, ""сепсиса"", как это могло бы быть в противном случае, НЕТ!\n\nВы можете увидеть, действует ли такой эффект ""Смягчение"" в данный момент, в левой нижней части экрана: Граница вокруг соответствующего эффекта состояния становится [c][00ff11]ЗЕЛЕНОЙ[-][/c].\n\n[c][ffffff]При употреблении всегда срабатывает\nПри употреблении есть риск запуска[-][/c]\n\nНекоторые предметы могут иметь положительные или отрицательные побочные или дополнительные эффекты.\n\nПример: Adrenaline Shot всегда создает Stamina Boost, который быстрее возвращает тебе выносливость. Однако если ты примешь слишком много энергетических таблеток, существует определенная вероятность того, что ты скатишься в Плохую поездку!",,,,,,,,
pda_iWKIuqu,[c][ff0000]Afflictions & Benefits: READ FIRST[-][/c],,,,,,,,[c][ff0000]Недуги и преимущества: ПРОЧИТАТЬ ПЕРВЫМ[-][/c],,,,,,,,
pda_uqGC4am,New Task,,,,,,,,Новая задача,,,,,,,,
pda_0CmCmKW,New Action,,,,,,,,Новое действие,,,,,,,,
pda_W4KKkOK, - -,,,,,,,,,,,,,,,,
pda_mO0mCKI,"Author: Patty Carter\nDate: March 15th 2470\nTopic: Introductions\n\nHello, I am Doctor Patty Carter. These medical notes and journals are entries that I have created for you, the reader. I graduated from Messier University, on the Free Colonist Perseus Station, in 2456 with a doctorate in clinical medicine. From there I joined up as a frontier doctor and that's where I intend to remain. In that time I've seen just about every injury, sickness, and mishap that can occur to the human body. These journals will always be free and published to all human sectors in Andromeda. I hope they save many lives and you never have an emergency to which you must refer to them.\n\nWe distinguish between:\n- [c][fbff00]Afflictions [-][/c]= diseases, illnesses with mostly negative effects. But some also have interesting positive side effects.\n- [c][fbff00]Benefits [-][/c]= things that protect or help you.\n\nThe entries explained:\n\n[c][ffffff]Treatments[-][/c]\nItems (medical or food!) and devices that heal an affliction completely at once. \n\nImportant: Entries for the above items and devices as well as their use and side effects can be found under 'Medical Items & Devices'!\n\n[c][ffffff]When not cured / When expired[-][/c]\nWhen the timer of an affliction expires, the previous affliction turns into the (usually worse) subsequent affliction.\n\n[c][ffffff]When cured[-][/c]\nSome status effects create a subsequent status effect when they are cured. \n\nExample: You get another status effect Closed Fracture plus Open Wound following the healing of Open Fracture! So sometimes you have to take more precautions. The respective entry of the status effect explains which follow-up effects can occur!\n\n[c][ffffff]Also creates[-][/c]\nIf the affliction started, it creates the mentioned affliction(s) additionally!\n\n[c][ffffff]Effects[-][/c]\nThe effect of the affliction on your avatar while the timer is running: Health, Maximum Health, Food, Stamina, Radiation, Temperature etc. \n\n[c][ffffff]Caused by[-][/c]\nThe causes that can lead to the mentioned affliction either directly or with a certain chance. \n\n[c][ffffff]Ailment Specifics[-][/c]\nAffliction notes written by me and other medical professionals from Andromeda and the Milky Way.",,,,,,,,"Автор: Патти Картер\nДата: 15 марта 2470\nТема: Введение\n\nЗдравствуйте, я доктор Патти Картер. Эти медицинские заметки и дневники - записи, которые я создала для тебя, читатель. В 2456 году я окончила Университет Мессье на Свободной колонистской станции Персей, получив степень доктора клинической медицины. Оттуда я поступил на работу в качестве пограничного врача, и именно там я намерен оставаться. За это время я повидал практически все травмы, болезни и казусы, которые могут произойти с человеческим телом. Эти журналы всегда будут бесплатны и опубликованы для всех человеческих секторов Андромеды. Я надеюсь, что они спасут много жизней, и у тебя никогда не возникнет чрезвычайной ситуации, в которой тебе придется к ним обращаться.\n\n\nМы различаем:\n- [c][fbff00]Поражения [-][/c]= болезни, недуги с преимущественно негативными последствиями. Но некоторые из них имеют и интересные положительные побочные эффекты.\n- [c][fbff00]Преимущества [-][/c]= вещи, которые защищают или помогают тебе.\n\nВ этих записях объясняются:\n\n[c][ffffff]Лечения [-][/c]\nИзделия (медицинские или пищевые!) и устройства, которые полностью исцеляют недуг за один раз. \n\nВажно: Записи о вышеперечисленных предметах и устройствах, а также об их использовании и побочных эффектах можно найти в разделе ""Медицинские предметы и устройства""! \n\n[c][ffffff]Когда не вылечен / Когда истек срок действия[-][/c]\nКогда таймер болезни истекает, предыдущая болезнь превращается в (обычно худшую) последующую.\n\n[c][ffffff]Когда вылечен[-][/c]\nНекоторые статусные эффекты создают последующий статусный эффект, когда они вылечены. \n\n\nПример: Ты получаешь еще один статусный эффект Закрытый перелом плюс Открытая рана после исцеления Открытого перелома! Поэтому иногда тебе приходится принимать дополнительные меры предосторожности. В соответствующей записи статусного эффекта объясняется, какие последующие эффекты могут возникнуть!\n\n[c][ffffff]Также создает[-][/c]\nЕсли болезнь началась, она создает упомянутую болезнь (болезни) дополнительно!\n\n[c][ffffff]Эффекты[-][/c]\nВлияние болезни на твоего аватара во время действия таймера: Здоровье, Максимальное здоровье, Еда, Выносливость, Радиация, Температура и т.д. \n\n[c][ffffff]Вызвано[-][/c]\nПричины, которые могут привести к упомянутому недугу либо напрямую, либо с определенной вероятностью. \n\n[c][ffffff]Специфика недуга[-][/c]\nЗаметки о недуге, написанные мной и другими медиками с Андромеды и Млечного Пути.",,,,,,,,
pda_WiwOLam,[c][ff0000]Medical Items & Devices: READ FIRST[-][/c],,,,,,,,[c][ff0000]Медицинские предметы и устройства: ЧИТАЙТЕ ВПЕРВЫЕ[-][/c],,,,,,,,
pda_0mxemKi,New Task,,,,,,,,Новая задача,,,,,,,,
pda_OCCW84K,New Action,,,,,,,,Новое действие,,,,,,,,
pda_smS84e8, - -,,,,,,,,,,,,,,,,
pda_q8408aS,[c][ff0000]Afflictions & Benefits: READ FIRST[-][/c],,,,,,,,[c][ff0000]Недуги и преимущества: ПРОЧИТАТЬ ПЕРВЫМ[-][/c],,,,,,,,
pda_iKWCiai,New Task,,,,,,,,Новая задача,,,,,,,,
pda_m4qOKCu,New Action,,,,,,,,Новое действие,,,,,,,,
pda_KG4qaGu, - -,,,,,,,,,,,,,,,,
pda_eC6WO0G,[c][ff0000]Afflictions: OVERVIEW[-][/c],,,,,,,,[c][ff0000]Недуги: ОБЗОР[-][/c],,,,,,,,
pda_mZeSeqK,New Task,,,,,,,,Новая задача,,,,,,,,
pda_KteW04O,New Action,,,,,,,,Новое действие,,,,,,,,
pda_iG6Ou44, - -,,,,,,,,,,,,,,,,
pda_iCS0GOa,"There are six types of afflictions:\n\n- [c][ff0000]Wound[-][/c]: On the whole, easy to manage. Health-damaging effects that can develop into worse things if not treated.\n- [c][ae00ff]Disease[-][/c]: Dangerous conditions that cause the death of the subject.\n- [c][fbff00]Infection[-][/c]: Self-sustaining afflictions that wear down the player.\n- [c][00ffff]Toxin[-][/c]: Short-lived, mild effects that develop into malignant diseases.\n- [c][ffffff]Temperature[-][/c]: The usual heat and cold effects. As the body temperature becomes more extreme, these effects also increase.\n- [c][ffffff]Radiation[-][/c]: The usual radiation effects. When radiation increases, these effects occur.\n\nThe four main types are divided into these categories:\n\n{AfflictionsOverview.jpg}\n\nWhich afflictions produce which effects and how they can be cured or mitigated is listed in the entries for Afflictions, Benefits, Medical Items & Medical Devices!",,,,,,,,"Существует шесть типов недугов:\n\n- [c][ff0000]Рана[-][/c]: В целом, с ними легко справиться. Повреждающие здоровье эффекты, которые могут перерасти в более серьезные вещи, если их не лечить.\n- [c][ae00ff]Болезнь[-][/c]: Опасные состояния, которые приводят к смерти субъекта.\n- [c][fbff00]Инфекция[-][/c]: Самоподдерживающиеся недуги, которые изматывают игрока.\n- [c][00ffff]Токсин[-][/c]: Недолговечные, слабые эффекты, которые перерастают в злокачественные заболевания.\n- [c][ffffff]Температура[-][/c]: Обычные эффекты жары и холода. Когда температура тела становится более экстремальной, эти эффекты также усиливаются.\n- [c][ffffff]Радиация[-][/c]: Обычные эффекты радиации. Когда радиация усиливается, возникают эти эффекты.\n\nЧетыре основных типа делятся на такие категории:\n\n{AfflictionsOverview.jpg}\n\nКакие недуги вызывают какие эффекты и как их можно вылечить или ослабить, перечислено в записях о недугах, преимуществах, медицинских предметах и медицинских устройствах!",,,,,,,,
pda_aSuiimu,Log Found - Where to re-read?,,,,,,,,Журнал найден - Где перечитать?,,,,,,,,
pda_SiWau98,Log found,,,,,,,,Журнал найден,,,,,,,,
pda_8kO0u4S,TEMPERATE Dig Site Terminus (check),,,,,,,,,,,,,,,,
pda_CYuKmKK,TEMPERATE Dig Site Terminus (marker),,,,,,,,,,,,,,,,
pda_G0KeG2C,..tracked,,,,,,,,..отслежено,,,,,,,,
pda_UCgOe04,..tracked,,,,,,,,..отслежено,,,,,,,,
pda_8mq44WO,[c][ffffff]Dig Site Terminus[-][/c] ... located!\n\n[c][fbff00]Marker [-][/c]added to radar and HUD,,,,,,,,[c][ffffff]Dig Site Terminus[-][/c] ... найден!\n\n\n[c][fbff00]Маркер [-][/c]добавлен на радар и HUD,,,,,,,,
pda_iCea0I4,"Tash Aki Talen is a member of the Academy of Science. She was encouraged to join the Academy by her mother, Tenna Aki Talen, who, as Chief Scientist for Exoarcheology at the Academy, has produced significant findings about the galaxy's past. \n\nAccording to her friends' testimonies, Tash would have preferred military service in the Zirax-led High Guard. According to the same records, instructor Kesh Garan, retired Guard general and friend of House Talen, considered her more than qualified for it. \n\nHowever, with tensions rising between Talon and Zirax due to the War of Silence, he advised his foster daughter that she should create a second leg in the academy. She took the advice, convinced that her success in the scientific battle against the Silence could mend the rifts between her people and the allied Zirax. \n\nA few years later, as the war elsewhere was reaching its climax, she was working, somewhat disillusioned, on a field mission on one of the moons of the Ellyon system, on the remains of an extinct race much more technologically advanced than Talon and Zirax. After months of meaningless, daily routine data collection and investigation, the ancient artifacts suddenly and abruptly came to life.... \n\n[i]Her history is documented until their disappearance (and that of their companion Kel Hyzani) and refers to the year 1104 AD / 2734 TZA shortly before the first deployment of the IFL weapon = 1370 years before the UCH shows up in Andromeda.[/i]",,,,,,,,"Таш Аки Тален - член Академии наук. Вступить в Академию ее побудила мать, Тенна Аки Тален, которая, будучи главным ученым по экзоархеологии в Академии, сделала значительные открытия о прошлом галактики. \n\nСогласно свидетельствам ее друзей, Таш предпочла бы военную службу в Высшей гвардии под руководством Zirax. Согласно тем же записям, инструктор Кеш Гаран, отставной генерал Гвардии и друг Дома Тален, считал ее более чем подходящей для этого. \n\nКак бы то ни было, с ростом напряженности между Талоном и Zirax из-за Войны Безмолвия, он посоветовал своей приемной дочери, что ей следует создать вторую ногу в академии. Она последовала совету, убежденная, что ее успех в научной битве против Тишины может сгладить раскол между ее народом и союзным Zirax. \n\nНесколько лет спустя, когда война в других странах достигла своего апогея, она, несколько разочарованная, работала на полевой миссии на одной из лун системы Эллион, над останками вымершей расы, гораздо более технологически развитой, чем Талон и Zirax. После нескольких месяцев бессмысленного, ежедневного рутинного сбора данных и исследований древние артефакты внезапно и резко ожили..... \n\n[i]Её история задокументирована до их исчезновения (с ее спутником Kel Hyzani) и относится к 1104 году нашей эры / 2734 TZA незадолго до первого развертывания оружия IFL = 1370 лет до появления UCH в Андромеде[/i].",,,,,,,,
pda_aaWOkeq,New Task,,,,,,,,Новая задача,,,,,,,,
pda_4Ku4Cu0,New Action,,,,,,,,Новое действие,,,,,,,,
pda_848wqnG, - -,,,,,,,,,,,,,,,,
pda_Kf8mGmi,Tash Aki Talen,,,,,,,,Таш Аки Тален,,,,,,,,
pda_4qWoq4S,Kel Hyzani,,,,,,,,Kel Hyzani,,,,,,,,
pda_J8K4Wuu,"Kel Hyzani was a Zirax Croghum elite soldier of the 1st Company stationed on the Ice Moon in the Ellyon system. He encountered Tash Aki Talen on a routine mission when she abruptly stepped out of the moon's artifact, also called 'The Obelisk', and entered a restricted zone. Hyzani assisted Talen on her further investigation of the Obelisks on the moons and disappeared with her on galactic date 2734 TZA (Equivalent to 1104 AD in Terran time) under unexplained circumstances. Kel Hyzani is reported missing in action in the archives of the Zirax House of Abyssal. Ambassador Propa Moon Hyzani is a late descendant of his brother Mykin Hyzani.\n\n[i]His history is documented until their disappearance (and that of their companion Tash Taki Talen) and refers to the year 1104 AD / 2734 TZA shortly before the first deployment of the IFL weapon = 1370 years before the UCH shows up in Andromeda.[/i]",,,,,,,,"Kel Hyzani был элитным солдатом Ziraxа Крогума из 1-й роты, расквартированной на Ледяной Луне в системе Эллион.  Он столкнулся с Таш Аки Тален во время рутинного задания, когда она резко вышла из лунного артефакта, также называемого ""Обелиском"", и вошла в запретную зону. Hyzani помогал Тален в ее дальнейшем исследовании Обелисков на лунах и исчез вместе с ней в галактическую дату 2734 TZA (эквивалентно 1104 году нашей эры по терранскому времени) при невыясненных обстоятельствах. Kel Hyzani числится пропавшим без вести в архивах Дома Abyssal.  Посол  Propa Moon Hyzani является поздним потомком своего брата Mykin Hyzani.\n\n[i]Его история задокументирована до момента их исчезновения (и исчезновения их спутницы Таш Таки Тален) и относится к 1104 году нашей эры / 2734 TZA незадолго до первого развертывания оружия IFL = 1370 лет до появления UCH в Андромеде.[/i]",,,,,,,,
pda_mbmq8ou,New Task,,,,,,,,Новая задача,,,,,,,,
pda_6faiiam,New Action,,,,,,,,Новое действие,,,,,,,,
